coin_parse,coin_time,coin_value,update_time
USD Coin,2020-07-30,0.9998158254,2022-03-26
USD Coin,2020-07-31,1.0064833322,2022-03-26
USD Coin,2020-08-01,0.9963757693,2022-03-26
USD Coin,2020-08-02,0.9973638281,2022-03-26
USD Coin,2020-08-03,1.000051158,2022-03-26
USD Coin,2020-08-04,1.0000499993,2022-03-26
USD Coin,2020-08-05,1.0001277931,2022-03-26
USD Coin,2020-08-06,1.0002373881,2022-03-26
USD Coin,2020-08-07,1.0002686797,2022-03-26
USD Coin,2020-08-08,0.9994279462,2022-03-26
USD Coin,2020-08-09,1.0017601377,2022-03-26
USD Coin,2020-08-10,1.0020723352,2022-03-26
USD Coin,2020-08-11,1.0019992941,2022-03-26
USD Coin,2020-08-12,1.004198468,2022-03-26
USD Coin,2020-08-13,1.0050124078,2022-03-26
USD Coin,2020-08-14,0.9996051603,2022-03-26
USD Coin,2020-08-15,0.9989653973,2022-03-26
USD Coin,2020-08-16,0.9992659522,2022-03-26
USD Coin,2020-08-17,0.9980220405,2022-03-26
USD Coin,2020-08-18,1.0013395696,2022-03-26
USD Coin,2020-08-19,1.001581371,2022-03-26
USD Coin,2020-08-20,0.9997201964,2022-03-26
USD Coin,2020-08-21,1.002433519,2022-03-26
USD Coin,2020-08-22,0.9999388093,2022-03-26
USD Coin,2020-08-23,0.9994675461,2022-03-26
USD Coin,2020-08-24,1.0006298108,2022-03-26
USD Coin,2020-08-25,1.0017070434,2022-03-26
USD Coin,2020-08-26,1.0013916968,2022-03-26
USD Coin,2020-08-27,1.001288815,2022-03-26
USD Coin,2020-08-28,1.0017074504,2022-03-26
USD Coin,2020-08-29,1.0026041136,2022-03-26
USD Coin,2020-08-30,1.0012549868,2022-03-26
USD Coin,2020-08-31,1.0039091295,2022-03-26
USD Coin,2020-09-01,1.0011862822,2022-03-26
USD Coin,2020-09-02,1.0001905835,2022-03-26
USD Coin,2020-09-03,1.0030305844,2022-03-26
USD Coin,2020-09-04,1.0034593742,2022-03-26
USD Coin,2020-09-05,1.0047333969,2022-03-26
USD Coin,2020-09-06,1.0010798289,2022-03-26
USD Coin,2020-09-07,1.0015409112,2022-03-26
USD Coin,2020-09-08,1.0034935247,2022-03-26
USD Coin,2020-09-09,1.0018903926,2022-03-26
USD Coin,2020-09-10,1.0027410952,2022-03-26
USD Coin,2020-09-11,1.0015105643,2022-03-26
USD Coin,2020-09-12,1.0017167537,2022-03-26
USD Coin,2020-09-13,1.0013167162,2022-03-26
USD Coin,2020-09-14,1.0019392122,2022-03-26
USD Coin,2020-09-15,0.9999996912,2022-03-26
USD Coin,2020-09-16,0.9979733506,2022-03-26
USD Coin,2020-09-17,1.0004292506,2022-03-26
USD Coin,2020-09-18,0.9996413632,2022-03-26
USD Coin,2020-09-19,1.0013995851,2022-03-26
USD Coin,2020-09-20,1.0011815746,2022-03-26
USD Coin,2020-09-21,1.0018431398,2022-03-26
USD Coin,2020-09-22,1.0002596012,2022-03-26
USD Coin,2020-09-23,1.0009957,2022-03-26
USD Coin,2020-09-24,1.00022377,2022-03-26
USD Coin,2020-09-25,1.00035967,2022-03-26
USD Coin,2020-09-26,1.00056342,2022-03-26
USD Coin,2020-09-27,1.00047384,2022-03-26
USD Coin,2020-09-28,1.00012526,2022-03-26
USD Coin,2020-09-29,1.00055057,2022-03-26
USD Coin,2020-09-30,1.00056409,2022-03-26
USD Coin,2020-10-01,1.00081612,2022-03-26
USD Coin,2020-10-02,1.00049664,2022-03-26
USD Coin,2020-10-03,1.00097319,2022-03-26
USD Coin,2020-10-04,1.00036871,2022-03-26
USD Coin,2020-10-05,1.00047237,2022-03-26
USD Coin,2020-10-06,1.00088338,2022-03-26
USD Coin,2020-10-07,1.0001681,2022-03-26
USD Coin,2020-10-08,1.00043105,2022-03-26
USD Coin,2020-10-09,1.00072743,2022-03-26
USD Coin,2020-10-10,1.00029088,2022-03-26
USD Coin,2020-10-11,1.000751,2022-03-26
USD Coin,2020-10-12,1.00039071,2022-03-26
USD Coin,2020-10-13,1.00042961,2022-03-26
USD Coin,2020-10-14,1.00080262,2022-03-26
USD Coin,2020-10-15,1.00045231,2022-03-26
USD Coin,2020-10-16,1.00064284,2022-03-26
USD Coin,2020-10-17,1.0004439,2022-03-26
USD Coin,2020-10-18,1.00043109,2022-03-26
USD Coin,2020-10-19,1.00063807,2022-03-26
USD Coin,2020-10-20,1.00043948,2022-03-26
USD Coin,2020-10-21,0.99995623,2022-03-26
USD Coin,2020-10-22,0.99999266,2022-03-26
USD Coin,2020-10-23,1.0003127,2022-03-26
USD Coin,2020-10-24,0.99992771,2022-03-26
USD Coin,2020-10-25,1.00019472,2022-03-26
USD Coin,2020-10-26,1.00017605,2022-03-26
USD Coin,2020-10-27,0.99999504,2022-03-26
USD Coin,2020-10-28,1.00008227,2022-03-26
USD Coin,2020-10-29,1.00014562,2022-03-26
USD Coin,2020-10-30,1.00026456,2022-03-26
USD Coin,2020-10-31,1.00027771,2022-03-26
USD Coin,2020-11-01,1.00030367,2022-03-26
USD Coin,2020-11-02,1.00026769,2022-03-26
USD Coin,2020-11-03,0.99997228,2022-03-26
USD Coin,2020-11-04,1.00034756,2022-03-26
USD Coin,2020-11-05,0.99998786,2022-03-26
USD Coin,2020-11-06,1.00014146,2022-03-26
USD Coin,2020-11-07,1.00010125,2022-03-26
USD Coin,2020-11-08,0.99995733,2022-03-26
USD Coin,2020-11-09,0.99993203,2022-03-26
USD Coin,2020-11-10,1.00032487,2022-03-26
USD Coin,2020-11-11,1.00014976,2022-03-26
USD Coin,2020-11-12,0.9992072,2022-03-26
USD Coin,2020-11-13,1.00001239,2022-03-26
USD Coin,2020-11-14,1.00022437,2022-03-26
USD Coin,2020-11-15,1.00016798,2022-03-26
USD Coin,2020-11-16,1.00016163,2022-03-26
USD Coin,2020-11-17,1.00007611,2022-03-26
USD Coin,2020-11-18,1.00012058,2022-03-26
USD Coin,2020-11-19,1.0001876,2022-03-26
USD Coin,2020-11-20,1.00003932,2022-03-26
USD Coin,2020-11-21,0.9999918,2022-03-26
USD Coin,2020-11-22,0.99997751,2022-03-26
USD Coin,2020-11-23,0.99981977,2022-03-26
USD Coin,2020-11-24,0.99983031,2022-03-26
USD Coin,2020-11-25,1.00005264,2022-03-26
USD Coin,2020-11-26,1.00023493,2022-03-26
USD Coin,2020-11-27,1.00076925,2022-03-26
USD Coin,2020-11-28,1.00004266,2022-03-26
USD Coin,2020-11-29,1.00007259,2022-03-26
USD Coin,2020-11-30,1.00019227,2022-03-26
USD Coin,2020-12-01,1.00022674,2022-03-26
USD Coin,2020-12-02,1.00005216,2022-03-26
USD Coin,2020-12-03,0.99998822,2022-03-26
USD Coin,2020-12-04,1.00005416,2022-03-26
USD Coin,2020-12-05,1.00002447,2022-03-26
USD Coin,2020-12-06,1.00026969,2022-03-26
USD Coin,2020-12-07,1.00000792,2022-03-26
USD Coin,2020-12-08,1.00010151,2022-03-26
USD Coin,2020-12-09,1.00078874,2022-03-26
USD Coin,2020-12-10,1.00004617,2022-03-26
USD Coin,2020-12-11,0.99999298,2022-03-26
USD Coin,2020-12-12,1.00000147,2022-03-26
USD Coin,2020-12-13,0.99988768,2022-03-26
USD Coin,2020-12-14,0.99997186,2022-03-26
USD Coin,2020-12-15,1.00023197,2022-03-26
USD Coin,2020-12-16,0.99986571,2022-03-26
USD Coin,2020-12-17,0.99982921,2022-03-26
USD Coin,2020-12-18,0.99989666,2022-03-26
USD Coin,2020-12-19,0.99996038,2022-03-26
USD Coin,2020-12-20,0.99989335,2022-03-26
USD Coin,2020-12-21,0.99986641,2022-03-26
USD Coin,2020-12-22,0.99997065,2022-03-26
USD Coin,2020-12-23,0.9999387,2022-03-26
USD Coin,2020-12-24,1.00007413,2022-03-26
USD Coin,2020-12-25,1.00019009,2022-03-26
USD Coin,2020-12-26,0.9997332,2022-03-26
USD Coin,2020-12-27,1.0000788,2022-03-26
USD Coin,2020-12-28,1.00010058,2022-03-26
USD Coin,2020-12-29,0.99997809,2022-03-26
USD Coin,2020-12-30,1.00001065,2022-03-26
USD Coin,2020-12-31,0.99980675,2022-03-26
USD Coin,2021-01-01,0.99982324,2022-03-26
USD Coin,2021-01-02,1.00016197,2022-03-26
USD Coin,2021-01-03,0.99973591,2022-03-26
USD Coin,2021-01-04,0.99937218,2022-03-26
USD Coin,2021-01-05,0.99974874,2022-03-26
USD Coin,2021-01-06,0.99968053,2022-03-26
USD Coin,2021-01-07,0.99791185,2022-03-26
USD Coin,2021-01-08,0.99968442,2022-03-26
USD Coin,2021-01-09,0.9997769,2022-03-26
USD Coin,2021-01-10,1.0000899,2022-03-26
USD Coin,2021-01-11,0.99995103,2022-03-26
USD Coin,2021-01-12,1.00059849,2022-03-26
USD Coin,2021-01-13,0.9998109,2022-03-26
USD Coin,2021-01-14,1.00011509,2022-03-26
USD Coin,2021-01-15,1.00008539,2022-03-26
USD Coin,2021-01-16,1.00013434,2022-03-26
USD Coin,2021-01-17,1.00045456,2022-03-26
USD Coin,2021-01-18,1.00056645,2022-03-26
USD Coin,2021-01-19,1.00004061,2022-03-26
USD Coin,2021-01-20,0.9999767,2022-03-26
USD Coin,2021-01-21,1.00041884,2022-03-26
USD Coin,2021-01-22,1.00027544,2022-03-26
USD Coin,2021-01-23,1.00000646,2022-03-26
USD Coin,2021-01-24,1.00016243,2022-03-26
USD Coin,2021-01-25,1.00004421,2022-03-26
USD Coin,2021-01-26,1.00007038,2022-03-26
USD Coin,2021-01-27,1.00001762,2022-03-26
USD Coin,2021-01-28,0.99957828,2022-03-26
USD Coin,2021-01-29,0.99997138,2022-03-26
USD Coin,2021-01-30,1.0000259,2022-03-26
USD Coin,2021-01-31,0.99996079,2022-03-26
USD Coin,2021-02-01,0.99994604,2022-03-26
USD Coin,2021-02-02,1.0004209,2022-03-26
USD Coin,2021-02-03,0.9997514,2022-03-26
USD Coin,2021-02-04,0.99974067,2022-03-26
USD Coin,2021-02-05,0.99994541,2022-03-26
USD Coin,2021-02-06,0.99999704,2022-03-26
USD Coin,2021-02-07,0.99988628,2022-03-26
USD Coin,2021-02-08,0.99979745,2022-03-26
USD Coin,2021-02-09,1.00003951,2022-03-26
USD Coin,2021-02-10,1.00001739,2022-03-26
USD Coin,2021-02-11,0.99984404,2022-03-26
USD Coin,2021-02-12,0.9998242,2022-03-26
USD Coin,2021-02-13,0.99986055,2022-03-26
USD Coin,2021-02-14,1.00002547,2022-03-26
USD Coin,2021-02-15,1.00003914,2022-03-26
USD Coin,2021-02-16,1.00011428,2022-03-26
USD Coin,2021-02-17,0.99984083,2022-03-26
USD Coin,2021-02-18,1.00004617,2022-03-26
USD Coin,2021-02-19,1.00005082,2022-03-26
USD Coin,2021-02-20,0.99985207,2022-03-26
USD Coin,2021-02-21,0.99994535,2022-03-26
USD Coin,2021-02-22,1.00007366,2022-03-26
USD Coin,2021-02-23,1.00022051,2022-03-26
USD Coin,2021-02-24,1.00022884,2022-03-26
USD Coin,2021-02-25,1.00007188,2022-03-26
USD Coin,2021-02-26,0.99998599,2022-03-26
USD Coin,2021-02-27,1.00003089,2022-03-26
USD Coin,2021-02-28,1.00029625,2022-03-26
USD Coin,2021-03-01,0.99975693,2022-03-26
USD Coin,2021-03-02,1.00007774,2022-03-26
USD Coin,2021-03-03,1.00000157,2022-03-26
USD Coin,2021-03-04,1.0001626,2022-03-26
USD Coin,2021-03-05,1.00027743,2022-03-26
USD Coin,2021-03-06,0.99988131,2022-03-26
USD Coin,2021-03-07,0.99999415,2022-03-26
USD Coin,2021-03-08,0.99998412,2022-03-26
USD Coin,2021-03-09,1.00007396,2022-03-26
USD Coin,2021-03-10,1.00005183,2022-03-26
USD Coin,2021-03-11,1.00012912,2022-03-26
USD Coin,2021-03-12,1.00017443,2022-03-26
USD Coin,2021-03-13,1.00023186,2022-03-26
USD Coin,2021-03-14,0.99999785,2022-03-26
USD Coin,2021-03-15,1.00008406,2022-03-26
USD Coin,2021-03-16,0.99999413,2022-03-26
USD Coin,2021-03-17,0.99890232,2022-03-26
USD Coin,2021-03-18,1.00099445,2022-03-26
USD Coin,2021-03-19,1.0024375,2022-03-26
USD Coin,2021-03-20,1.00215144,2022-03-26
USD Coin,2021-03-21,1.00096234,2022-03-26
USD Coin,2021-03-22,1.00131022,2022-03-26
USD Coin,2021-03-23,1.00080404,2022-03-26
USD Coin,2021-03-24,1.00155362,2022-03-26
USD Coin,2021-03-25,1.00083002,2022-03-26
USD Coin,2021-03-26,1.00080149,2022-03-26
USD Coin,2021-03-27,1.00027398,2022-03-26
USD Coin,2021-03-28,1.0007922,2022-03-26
USD Coin,2021-03-29,1.00002413,2022-03-26
USD Coin,2021-03-30,1.0005575,2022-03-26
USD Coin,2021-03-31,0.99960549,2022-03-26
USD Coin,2021-04-01,1.00086919,2022-03-26
USD Coin,2021-04-02,1.0003495,2022-03-26
USD Coin,2021-04-03,1.00279087,2022-03-26
USD Coin,2021-04-04,1.00295733,2022-03-26
USD Coin,2021-04-05,1.00004472,2022-03-26
USD Coin,2021-04-06,1.00142253,2022-03-26
USD Coin,2021-04-07,1.00223668,2022-03-26
USD Coin,2021-04-08,1.00023984,2022-03-26
USD Coin,2021-04-09,1.00149293,2022-03-26
USD Coin,2021-04-10,1.00059054,2022-03-26
USD Coin,2021-04-11,1.00286998,2022-03-26
USD Coin,2021-04-12,1.000371,2022-03-26
USD Coin,2021-04-13,0.99945584,2022-03-26
USD Coin,2021-04-14,1.00143641,2022-03-26
USD Coin,2021-04-15,1.00032616,2022-03-26
USD Coin,2021-04-16,1.00103346,2022-03-26
USD Coin,2021-04-17,1.01049621,2022-03-26
USD Coin,2021-04-18,1.00009452,2022-03-26
USD Coin,2021-04-19,0.99996707,2022-03-26
USD Coin,2021-04-20,1.00005423,2022-03-26
USD Coin,2021-04-21,1.00013383,2022-03-26
USD Coin,2021-04-22,1.00002821,2022-03-26
USD Coin,2021-04-23,0.99997809,2022-03-26
USD Coin,2021-04-24,1.00006491,2022-03-26
USD Coin,2021-04-25,1.00017852,2022-03-26
USD Coin,2021-04-26,0.99998687,2022-03-26
USD Coin,2021-04-27,0.99992701,2022-03-26
USD Coin,2021-04-28,1.00019873,2022-03-26
USD Coin,2021-04-29,1.00014365,2022-03-26
USD Coin,2021-04-30,0.99982417,2022-03-26
USD Coin,2021-05-01,1.00015383,2022-03-26
USD Coin,2021-05-02,0.99994853,2022-03-26
USD Coin,2021-05-03,1.00010383,2022-03-26
USD Coin,2021-05-04,1.00019481,2022-03-26
USD Coin,2021-05-05,1.00011763,2022-03-26
USD Coin,2021-05-06,1.00005478,2022-03-26
USD Coin,2021-05-07,1.00007692,2022-03-26
USD Coin,2021-05-08,1.00003381,2022-03-26
USD Coin,2021-05-09,1.00005229,2022-03-26
USD Coin,2021-05-10,1.0000173,2022-03-26
USD Coin,2021-05-11,1.0001674,2022-03-26
USD Coin,2021-05-12,1.00009685,2022-03-26
USD Coin,2021-05-13,0.99982437,2022-03-26
USD Coin,2021-05-14,0.99996213,2022-03-26
USD Coin,2021-05-15,1.00009016,2022-03-26
USD Coin,2021-05-16,1.00015547,2022-03-26
USD Coin,2021-05-17,1.00009976,2022-03-26
USD Coin,2021-05-18,1.00001839,2022-03-26
USD Coin,2021-05-19,0.99992609,2022-03-26
USD Coin,2021-05-20,0.99988004,2022-03-26
USD Coin,2021-05-21,1.00041709,2022-03-26
USD Coin,2021-05-22,1.00080685,2022-03-26
USD Coin,2021-05-23,1.00042174,2022-03-26
USD Coin,2021-05-24,1.00028747,2022-03-26
USD Coin,2021-05-25,0.9999299,2022-03-26
USD Coin,2021-05-26,1.00041767,2022-03-26
USD Coin,2021-05-27,1.00024939,2022-03-26
USD Coin,2021-05-28,1.00019569,2022-03-26
USD Coin,2021-05-29,0.99990108,2022-03-26
USD Coin,2021-05-30,0.99949847,2022-03-26
USD Coin,2021-05-31,1.00026444,2022-03-26
USD Coin,2021-06-01,1.00002504,2022-03-26
USD Coin,2021-06-02,1.00027737,2022-03-26
USD Coin,2021-06-03,1.00024168,2022-03-26
USD Coin,2021-06-04,1.00074936,2022-03-26
USD Coin,2021-06-05,1.00018434,2022-03-26
USD Coin,2021-06-06,1.00057698,2022-03-26
USD Coin,2021-06-07,1.00053988,2022-03-26
USD Coin,2021-06-08,1.00049674,2022-03-26
USD Coin,2021-06-09,0.99995007,2022-03-26
USD Coin,2021-06-10,1.0003166,2022-03-26
USD Coin,2021-06-11,1.00043475,2022-03-26
USD Coin,2021-06-12,1.00113594,2022-03-26
USD Coin,2021-06-13,0.99963004,2022-03-26
USD Coin,2021-06-14,1.00003023,2022-03-26
USD Coin,2021-06-15,1.00028435,2022-03-26
USD Coin,2021-06-16,1.00016764,2022-03-26
USD Coin,2021-06-17,1.00071689,2022-03-26
USD Coin,2021-06-18,1.00138354,2022-03-26
USD Coin,2021-06-19,1.00138626,2022-03-26
USD Coin,2021-06-20,1.00096177,2022-03-26
USD Coin,2021-06-21,1.00025988,2022-03-26
USD Coin,2021-06-22,1.00080515,2022-03-26
USD Coin,2021-06-23,1.00047021,2022-03-26
USD Coin,2021-06-24,1.00012618,2022-03-26
USD Coin,2021-06-25,1.00001683,2022-03-26
USD Coin,2021-06-26,1.00143569,2022-03-26
USD Coin,2021-06-27,1.00059122,2022-03-26
USD Coin,2021-06-28,0.99992529,2022-03-26
USD Coin,2021-06-29,1.00006596,2022-03-26
USD Coin,2021-06-30,1.00008869,2022-03-26
USD Coin,2021-07-01,1.00019184,2022-03-26
USD Coin,2021-07-02,1.00003484,2022-03-26
USD Coin,2021-07-03,0.99998396,2022-03-26
USD Coin,2021-07-04,0.99950038,2022-03-26
USD Coin,2021-07-05,1.00052779,2022-03-26
USD Coin,2021-07-06,1.00005854,2022-03-26
USD Coin,2021-07-07,1.00036953,2022-03-26
USD Coin,2021-07-08,0.99994464,2022-03-26
USD Coin,2021-07-09,0.99983057,2022-03-26
USD Coin,2021-07-10,1.0001543,2022-03-26
USD Coin,2021-07-11,1.00026757,2022-03-26
USD Coin,2021-07-12,1.00037212,2022-03-26
USD Coin,2021-07-13,1.00013966,2022-03-26
USD Coin,2021-07-14,0.99995353,2022-03-26
USD Coin,2021-07-15,1.00014627,2022-03-26
USD Coin,2021-07-16,1.0003355,2022-03-26
USD Coin,2021-07-17,1.00049464,2022-03-26
USD Coin,2021-07-18,1.00057363,2022-03-26
USD Coin,2021-07-19,1.00025916,2022-03-26
USD Coin,2021-07-20,1.00027453,2022-03-26
USD Coin,2021-07-21,1.00020118,2022-03-26
USD Coin,2021-07-22,1.00029236,2022-03-26
USD Coin,2021-07-23,1.00006508,2022-03-26
USD Coin,2021-07-24,1.00023272,2022-03-26
USD Coin,2021-07-25,0.99958723,2022-03-26
USD Coin,2021-07-26,1.00010799,2022-03-26
USD Coin,2021-07-27,1.00001917,2022-03-26
USD Coin,2021-07-28,0.99979753,2022-03-26
USD Coin,2021-07-29,1.00020814,2022-03-26
USD Coin,2021-07-30,0.9998427,2022-03-26
USD Coin,2021-07-31,0.99984654,2022-03-26
USD Coin,2021-08-01,1.00016095,2022-03-26
USD Coin,2021-08-02,1.00028556,2022-03-26
USD Coin,2021-08-03,1.00024382,2022-03-26
USD Coin,2021-08-04,1.00006281,2022-03-26
USD Coin,2021-08-05,0.9995971,2022-03-26
USD Coin,2021-08-06,0.99981076,2022-03-26
USD Coin,2021-08-07,0.99985691,2022-03-26
USD Coin,2021-08-08,0.99958902,2022-03-26
USD Coin,2021-08-09,0.99983316,2022-03-26
USD Coin,2021-08-10,0.99993741,2022-03-26
USD Coin,2021-08-11,0.99992286,2022-03-26
USD Coin,2021-08-12,1.00009216,2022-03-26
USD Coin,2021-08-13,0.99951383,2022-03-26
USD Coin,2021-08-14,0.99995355,2022-03-26
USD Coin,2021-08-15,0.99984904,2022-03-26
USD Coin,2021-08-16,1.00010179,2022-03-26
USD Coin,2021-08-17,1.00032895,2022-03-26
USD Coin,2021-08-18,1.00023736,2022-03-26
USD Coin,2021-08-19,0.99964905,2022-03-26
USD Coin,2021-08-20,1.00031113,2022-03-26
USD Coin,2021-08-21,0.9998661,2022-03-26
USD Coin,2021-08-22,1.00016717,2022-03-26
USD Coin,2021-08-23,1.00045988,2022-03-26
USD Coin,2021-08-24,1.00019665,2022-03-26
USD Coin,2021-08-25,1.0000373,2022-03-26
USD Coin,2021-08-26,1.00016524,2022-03-26
USD Coin,2021-08-27,0.9998923,2022-03-26
USD Coin,2021-08-28,1.00003651,2022-03-26
USD Coin,2021-08-29,1.00049775,2022-03-26
USD Coin,2021-08-30,1.00028778,2022-03-26
USD Coin,2021-08-31,1.00021412,2022-03-26
USD Coin,2021-09-01,0.99981864,2022-03-26
USD Coin,2021-09-02,1.00002082,2022-03-26
USD Coin,2021-09-03,0.9998398,2022-03-26
USD Coin,2021-09-04,0.99993667,2022-03-26
USD Coin,2021-09-05,0.99957508,2022-03-26
USD Coin,2021-09-06,0.99951781,2022-03-26
USD Coin,2021-09-07,1.00026176,2022-03-26
USD Coin,2021-09-08,1.0003046,2022-03-26
USD Coin,2021-09-09,1.00020989,2022-03-26
USD Coin,2021-09-10,1.00023129,2022-03-26
USD Coin,2021-09-11,1.00097082,2022-03-26
USD Coin,2021-09-12,0.99949042,2022-03-26
USD Coin,2021-09-13,1.0000945643,2022-03-26
USD Coin,2021-09-14,1.0002776377,2022-03-26
USD Coin,2021-09-15,1.0000210993,2022-03-26
USD Coin,2021-09-16,1.0000642206,2022-03-26
USD Coin,2021-09-17,0.9998319113,2022-03-26
USD Coin,2021-09-18,0.9994053945,2022-03-26
USD Coin,2021-09-19,1.0002545838,2022-03-26
USD Coin,2021-09-20,1.000384234,2022-03-26
USD Coin,2021-09-21,1.0003438169,2022-03-26
USD Coin,2021-09-22,0.9995628509,2022-03-26
USD Coin,2021-09-23,1.0000388924,2022-03-26
USD Coin,2021-09-24,1.0001351817,2022-03-26
USD Coin,2021-09-25,1.0003392796,2022-03-26
USD Coin,2021-09-26,1.0002547021,2022-03-26
USD Coin,2021-09-27,1.0003036573,2022-03-26
USD Coin,2021-09-28,1.0003866819,2022-03-26
USD Coin,2021-09-29,1.0004114444,2022-03-26
USD Coin,2021-09-30,1.0001397459,2022-03-26
USD Coin,2021-10-01,0.9995449801,2022-03-26
USD Coin,2021-10-02,0.9997901546,2022-03-26
USD Coin,2021-10-03,0.9996811296,2022-03-26
USD Coin,2021-10-04,0.9994160297,2022-03-26
USD Coin,2021-10-05,0.9998486681,2022-03-26
USD Coin,2021-10-06,0.999989617,2022-03-26
USD Coin,2021-10-07,1.0000228431,2022-03-26
USD Coin,2021-10-08,0.999790812,2022-03-26
USD Coin,2021-10-09,0.9998957173,2022-03-26
USD Coin,2021-10-10,1.0005975464,2022-03-26
USD Coin,2021-10-11,1.0003918175,2022-03-26
USD Coin,2021-10-12,0.9999616064,2022-03-26
USD Coin,2021-10-13,1.0001473499,2022-03-26
USD Coin,2021-10-14,0.9997424398,2022-03-26
USD Coin,2021-10-15,0.9992389035,2022-03-26
USD Coin,2021-10-16,0.9999680736,2022-03-26
USD Coin,2021-10-17,1.0002986498,2022-03-26
USD Coin,2021-10-18,1.0000581039,2022-03-26
USD Coin,2021-10-19,0.9999393507,2022-03-26
USD Coin,2021-10-20,0.9995901796,2022-03-26
USD Coin,2021-10-21,1.0001181013,2022-03-26
USD Coin,2021-10-22,1.0003339674,2022-03-26
USD Coin,2021-10-23,1.0011993898,2022-03-26
USD Coin,2021-10-24,1.0003084516,2022-03-26
USD Coin,2021-10-25,0.9996501569,2022-03-26
USD Coin,2021-10-26,1.0001352867,2022-03-26
USD Coin,2021-10-27,1.0002733587,2022-03-26
USD Coin,2021-10-28,0.9999210436,2022-03-26
USD Coin,2021-10-29,0.9998293916,2022-03-26
USD Coin,2021-10-30,1.0001310318,2022-03-26
USD Coin,2021-10-31,0.9997241154,2022-03-26
USD Coin,2021-11-01,0.9998610771,2022-03-26
USD Coin,2021-11-02,0.9998962857,2022-03-26
USD Coin,2021-11-03,1.0002254974,2022-03-26
USD Coin,2021-11-04,1.0002057795,2022-03-26
USD Coin,2021-11-05,1.000561508,2022-03-26
USD Coin,2021-11-06,1.0003446638,2022-03-26
USD Coin,2021-11-07,1.0006489462,2022-03-26
USD Coin,2021-11-08,0.9998283622,2022-03-26
USD Coin,2021-11-09,1.0000754724,2022-03-26
USD Coin,2021-11-10,0.9995225624,2022-03-26
USD Coin,2021-11-11,0.9998555834,2022-03-26
USD Coin,2021-11-12,0.9992961468,2022-03-26
USD Coin,2021-11-13,1.000830352,2022-03-26
USD Coin,2021-11-14,0.9996466273,2022-03-26
USD Coin,2021-11-15,0.9996428445,2022-03-26
USD Coin,2021-11-16,1.0004254468,2022-03-26
USD Coin,2021-11-17,0.9998502381,2022-03-26
USD Coin,2021-11-18,0.9996956851,2022-03-26
USD Coin,2021-11-19,0.9999913902,2022-03-26
USD Coin,2021-11-20,0.9996991453,2022-03-26
USD Coin,2021-11-21,1.0002346445,2022-03-26
USD Coin,2021-11-22,0.9999624928,2022-03-26
USD Coin,2021-11-23,1.0001153122,2022-03-26
USD Coin,2021-11-24,1.000706722,2022-03-26
USD Coin,2021-11-25,1.0003324516,2022-03-26
USD Coin,2021-11-26,0.9998425742,2022-03-26
USD Coin,2021-11-27,1.0015940647,2022-03-26
USD Coin,2021-11-28,0.9998749378,2022-03-26
USD Coin,2021-11-29,1.0000777915,2022-03-26
USD Coin,2021-11-30,0.9994562046,2022-03-26
USD Coin,2021-12-01,0.9995932803,2022-03-26
USD Coin,2021-12-02,0.9988388234,2022-03-26
USD Coin,2021-12-03,1.0003268725,2022-03-26
USD Coin,2021-12-04,0.9999937247,2022-03-26
USD Coin,2021-12-05,0.9987145156,2022-03-26
USD Coin,2021-12-06,0.999525909,2022-03-26
USD Coin,2021-12-07,1.0000632259,2022-03-26
USD Coin,2021-12-08,0.9999125724,2022-03-26
USD Coin,2021-12-09,1.0005265769,2022-03-26
USD Coin,2021-12-10,1.0012160508,2022-03-26
USD Coin,2021-12-11,1.000172293,2022-03-26
